,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
2220,Jeep,Cherokee,2010,Saudi,Golden,Standard,3.4,Gas,Automatic,Used,400,Riyadh,15000,False
2221,Lexus,LS,2008,Saudi,Navy,Full,4.6,Gas,Automatic,Used,299000,Dammam,38000,False
2222,Hyundai,Senta fe,2014,Saudi,Another Color,Semi Full,3.3,Gas,Automatic,Used,215000,Jeddah,41000,False
2223,Toyota,Land Cruiser,2008,Saudi,White,Full,5.7,Gas,Automatic,Used,476000,Dammam,68000,False
2224,Toyota,Camry,2017,Saudi,Golden,Standard,2.5,Gas,Automatic,Used,362000,Dammam,38000,False
2225,Toyota,Land Cruiser,2015,Saudi,Grey,Full,5.7,Gas,Automatic,Used,240000,Riyadh,158000,False
2226,Ford,Taurus,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,Used,280000,Riyadh,46000,False
2227,Nissan,Maxima,2018,Saudi,White,Full,3.5,Gas,Automatic,Used,48000,Dammam,85000,False
2228,Hyundai,Accent,2017,Saudi,Silver,Standard,1.4,Gas,Automatic,Used,168000,Dammam,26000,False
2229,Mazda,6,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,Used,175000,Dammam,50000,False
2230,Jeep,Wrangler,2018,Saudi,White,Full,3.0,Gas,Automatic,Used,70000,Dammam,108000,False
2231,Toyota,Hilux,2016,Gulf Arabic,White,Full,2.7,Gas,Manual,Used,106000,Khobar,73000,False
2232,GMC,Yukon,2015,Saudi,White,Full,6.2,Gas,Automatic,Used,48000,Riyadh,Negotiable,True
2233,Toyota,Hilux,2011,Saudi,White,Standard,1.4,Gas,Manual,Used,300000,Tabouk,20000,False
2234,Hyundai,Tucson,2018,Saudi,Another Color,Standard,2.0,Gas,Automatic,Used,85000,Jeddah,65000,False
2235,Mazda,6,2018,Saudi,Grey,Full,2.4,Gas,Automatic,Used,42000,Jeddah,86000,False
2236,Mazda,3,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,90000,Jeddah,41000,False
2237,GMC,Yukon,2013,Saudi,Golden,Standard,4.0,Gas,Automatic,Used,141000,Jeddah,80000,False
2238,Mazda,CX3,2019,Saudi,White,Standard,2.0,Gas,Automatic,Used,64000,Jeddah,55000,False
2239,Mazda,CX9,2020,Saudi,White,Standard,2.5,Gas,Automatic,Used,20000,Jeddah,115000,False
2240,Ford,Expedition,2015,Saudi,White,Standard,3.5,Gas,Automatic,Used,110790,Riyadh,77000,False
2241,Toyota,Rav4,2018,Saudi,White,Standard,2.5,Gas,Automatic,Used,133578,Riyadh,77500,False
2242,Toyota,Avalon,2015,Saudi,White,Standard,3.5,Gas,Automatic,Used,249539,Riyadh,77500,False
2243,Hyundai,Tucson,2020,Saudi,Silver,Standard,2.0,Gas,Automatic,Used,16458,Riyadh,78500,False
2244,Mazda,CX9,2020,Saudi,White,Standard,2.5,Gas,Automatic,Used,20000,Jeddah,115000,False
2245,Mazda,CX3,2019,Saudi,Another Color,Standard,2.0,Gas,Automatic,Used,57000,Jeddah,55000,False
2246,Mazda,CX3,2018,Saudi,Navy,Standard,2.0,Gas,Automatic,Used,70000,Jeddah,48000,False
2247,Mazda,3,2018,Saudi,Black,Standard,1.6,Gas,Automatic,Used,105000,Jeddah,38000,False
2248,Lexus,ES,2016,Gulf Arabic,White,Full,3.5,Gas,Automatic,Used,86000,Jeddah,125000,False
2249,Toyota,FJ,2015,Gulf Arabic,White,Full,3.5,Gas,Automatic,Used,216000,Riyadh,Negotiable,True
2250,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,Used,150000,Riyadh,31000,False
2251,Kia,Rio,2016,Saudi,Another Color,Standard,1.4,Gas,Automatic,Used,270000,Riyadh,25000,False
2252,Mitsubishi,Attrage,2019,Saudi,Grey,Standard,1.2,Gas,Automatic,Used,41000,Jeddah,877,False
2253,Lexus,LS,2016,Saudi,White,Full,4.6,Gas,Automatic,Used,90000,Jeddah,200000,False
2254,Lexus,ES,2021,Saudi,White,Standard,2.5,Gas,Automatic,Used,700,Jeddah,183000,False
2255,Toyota,Avalon,2020,Saudi,White,Full,3.5,Gas,Automatic,Used,33000,Jeddah,164000,False
2256,Mercedes,E,2018,Saudi,White,Semi Full,2.0,Gas,Automatic,Used,102000,Jeddah,155000,False
2257,Dodge,Charger,2017,Saudi,Red,Full,5.7,Gas,Automatic,Used,64000,Jeddah,145000,False
2258,Toyota,Furniture,2019,Saudi,White,Standard,2.7,Gas,Automatic,Used,60000,Jeddah,97000,False
2259,Audi,A8,2013,Saudi,White,Full,3.0,Gas,Automatic,Used,134000,Jeddah,85000,False
2260,Ford,Taurus,2018,Saudi,Silver,Standard,2.0,Gas,Automatic,Used,91000,Jeddah,77000,False
2261,Ford,Taurus,2016,Saudi,Black,Standard,3.5,Gas,Automatic,Used,103000,Jeddah,70000,False
2262,Hyundai,Sonata,2020,Saudi,Black,Full,2.5,Gas,Automatic,Used,3000,Jeddah,118000,False
2263,Toyota,FJ,2017,Gulf Arabic,Blue,Full,4.0,Gas,Automatic,Used,158200,Jazan,105000,False
2264,Lexus,LX,2021,Saudi,White,Full,5.7,Gas,Automatic,Used,1600,Riyadh,Negotiable,True
2265,Nissan,Maxima,2010,Gulf Arabic,Black,Full,3.0,Gas,Automatic,Used,280000,Riyadh,22000,False
2266,Toyota,Land Cruiser,2007,Saudi,White,Full,4.7,Gas,Automatic,Used,340000,Riyadh,Negotiable,True
2267,Genesis,G80,2013,Saudi,White,Standard,3.8,Gas,Automatic,Used,192000,Riyadh,Negotiable,True
2268,Mazda,CX9,2015,Saudi,Navy,Full,2.7,Gas,Automatic,Used,78000,Jeddah,57000,False
2269,Hyundai,Elantra,2021,Saudi,Grey,Semi Full,2.0,Gas,Automatic,Used,9974,Riyadh,78500,False
2270,Toyota,Hilux,2016,Gulf Arabic,White,Full,2.7,Gas,Automatic,Used,78102,Riyadh,78500,False
2271,Dodge,Charger,2016,Saudi,Red,Semi Full,3.6,Gas,Automatic,Used,129477,Riyadh,78500,False
2272,Dodge,Charger,2016,Saudi,Blue,Semi Full,5.7,Gas,Automatic,Used,236335,Riyadh,78500,False
2273,Changan,CS75,2020,Saudi,White,Full,1.8,Gas,Automatic,Used,62000,Dammam,Negotiable,True
2274,Kia,Cerato,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,34000,Riyadh,32000,False
2275,Renault,Dokker,2016,Saudi,White,Standard,1.8,Gas,Manual,Used,143000,Riyadh,20000,False
2276,Toyota,Camry,2017,Saudi,Silver,Full,2.5,Gas,Automatic,Used,75000,Dammam,73000,False
2277,Hyundai,Sonata,2018,Saudi,Black,Semi Full,2.5,Gas,Automatic,Used,84000,Riyadh,68000,False
2278,BMW,The 7,2004,Saudi,Silver,Full,3.6,Gas,Automatic,Used,297000,Riyadh,11500,False
2279,Toyota,Avalon,2012,Saudi,White,Full,,Gas,Automatic,Used,225000,Aseer,75000,False
2280,Land Rover,Range Rover,2017,Saudi,Grey,Full,,Gas,Automatic,Used,150000,Riyadh,115000,False
2281,Renault,Symbol,2020,Saudi,Silver,Full,,Gas,Automatic,Used,100,Riyadh,Negotiable,True
2282,Renault,Symbol,2017,Other,White,Standard,,Gas,Automatic,Used,48000,Riyadh,Negotiable,True
2283,Dodge,Ram,2019,Saudi,White,Standard,2.5,Diesel,Manual,Used,65000,Dammam,50000,False
2284,Toyota,Corolla,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,238000,Dammam,40500,False
2285,Toyota,Corolla,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,123213,Dammam,40500,False
2286,Toyota,Corolla,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,148000,Dammam,39500,False
2287,Toyota,Corolla,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,294000,Dammam,38500,False
2288,Toyota,Land Cruiser,2015,Saudi,White,Full,4.6,Gas,Automatic,Used,197000,Dammam,Negotiable,True
2289,Toyota,Prado,2018,Saudi,White,Semi Full,2.7,Gas,Automatic,Used,243300,Dammam,Negotiable,True
2290,GMC,Yukon,2018,Saudi,Silver,Standard,5.3,Gas,Automatic,Used,196600,Dammam,130000,False
2291,GMC,Yukon,2018,Saudi,Grey,Semi Full,5.3,Gas,Automatic,Used,195000,Dammam,125000,False
2292,Toyota,Hilux,2017,Saudi,White,Full,2.7,Gas,Manual,Used,62000,Dammam,87000,False
2293,Toyota,Prado,2015,Saudi,White,Standard,2.7,Gas,Automatic,Used,250000,Dammam,78000,False
2294,Toyota,Hiace,2017,Saudi,White,Standard,2.7,Gas,Manual,Used,223000,Dammam,77000,False
2295,Mazda,CX9,2016,Saudi,Another Color,Full,2.5,Gas,Automatic,Used,91000,Dammam,75000,False
2296,Chevrolet,Silverado,2016,Saudi,Brown,Semi Full,5.3,Gas,Automatic,Used,270000,Dammam,75000,False
2297,Toyota,Furniture,2017,Saudi,White,Semi Full,2.7,Gas,Automatic,Used,270337,Dammam,70000,False
2298,Toyota,Avalon,2014,Saudi,Brown,Semi Full,3.5,Gas,Automatic,Used,188257,Jeddah,78500,False
2299,Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,Used,74522,Riyadh,79500,False
2300,Mercedes,C,2014,Saudi,White,Full,1.8,Gas,Automatic,Used,148925,Jeddah,79500,False
2301,Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,Used,70375,Riyadh,80500,False
2302,Toyota,Hilux,2013,Gulf Arabic,White,Semi Full,2.4,Diesel,Manual,Used,300000,Dammam,70000,False
2303,Toyota,Hilux,2016,Gulf Arabic,White,Standard,2.7,Gas,Manual,Used,129000,Dammam,69000,False
2304,Toyota,Innova,2018,Saudi,White,Standard,2.7,Gas,Automatic,Used,275916,Dammam,67000,False
2305,Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,Used,384000,Dammam,66000,False
2306,Toyota,Camry,2017,Saudi,Bronze,Standard,2.5,Gas,Automatic,Used,90000,Dammam,66000,False
2307,Toyota,Hiace,2016,Saudi,White,Standard,2.4,Gas,Manual,Used,245743,Dammam,65000,False
2308,Mazda,6,2018,Saudi,White,Standard,2.5,Gas,Automatic,Used,42885,Dammam,65000,False
2309,Toyota,Hiace,2016,Saudi,White,Standard,2.4,Gas,Manual,Used,210000,Dammam,65000,False
2310,Toyota,Hiace,2016,Saudi,White,Standard,2.4,Gas,Manual,Used,205812,Dammam,65000,False
2311,Mazda,6,2018,Saudi,White,Standard,2.5,Gas,Automatic,Used,71169,Dammam,65000,False
2312,Toyota,Innova,2017,Saudi,White,Standard,2.7,Gas,Automatic,Used,85218,Dammam,64000,False
2313,Toyota,Innova,2017,Saudi,White,Standard,2.7,Gas,Automatic,Used,145997,Dammam,64000,False
2314,Toyota,Camry,2017,Saudi,White,Standard,2.5,Gas,Automatic,Used,126000,Dammam,63000,False
2315,Toyota,Hiace,2017,Saudi,Red,Standard,2.7,Gas,Manual,Used,61000,Dammam,63000,False
2316,Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,Used,266949,Dammam,63000,False
2317,Mazda,6,2018,Saudi,White,Standard,2.5,Gas,Automatic,Used,79795,Dammam,63000,False
2318,Toyota,Hilux,2015,Saudi,White,Standard,2.7,Gas,Manual,Used,183000,Dammam,60000,False
2319,Toyota,Hiace,2015,Saudi,White,Standard,2.7,Gas,Manual,Used,178000,Dammam,60000,False
2320,Toyota,Hilux,2016,Saudi,White,Standard,2.4,Gas,Manual,Used,250000,Dammam,58000,False
2321,Isuzu,D-MAX,2016,Saudi,White,Standard,2.5,Diesel,Manual,Used,245599,Dammam,55000,False
2322,Isuzu,D-MAX,2015,Saudi,White,Standard,2.5,Diesel,Manual,Used,445539,Dammam,53000,False
2323,Isuzu,D-MAX,2015,Saudi,White,Standard,2.5,Diesel,Manual,Used,299967,Dammam,53000,False
2324,Isuzu,D-MAX,2015,Saudi,White,Standard,2.5,Diesel,Manual,Used,251662,Dammam,53000,False
2325,Hyundai,Elantra,2018,Saudi,White,Standard,1.6,Gas,Automatic,Used,79882,Dammam,50500,False
2326,Toyota,Corolla,2018,Saudi,Golden,Standard,1.6,Gas,Automatic,Used,85258,Dammam,50000,False
2327,Ford,Taurus,2019,Saudi,White,Standard,2.0,Gas,Automatic,Used,85828,Riyadh,80500,False
2328,Ford,Taurus,2019,Saudi,White,Standard,2.0,Gas,Automatic,Used,82569,Riyadh,80500,False
2329,Toyota,Furniture,2015,Saudi,Grey,Semi Full,4.0,Gas,Manual,Used,70346,Riyadh,80500,False
2330,Toyota,Corolla,2018,Saudi,White,Standard,1.5,Gas,Automatic,Used,98257,Dammam,49000,False
2331,Toyota,Camry,2015,Saudi,White,Standard,2.5,Gas,Automatic,Used,120000,Dammam,48000,False
2332,Hyundai,Elantra,2018,Saudi,Brown,Standard,1.6,Gas,Automatic,Used,91700,Dammam,48000,False
2333,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,85884,Dammam,46500,False
2334,Toyota,Corolla,2017,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,84289,Dammam,46000,False
2335,Toyota,Corolla,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,86782,Dammam,46000,False
2336,Toyota,Corolla,2017,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,72609,Dammam,46000,False
2337,GMC,Sierra,2013,Saudi,White,Standard,5.3,Gas,Automatic,Used,300000,Dammam,45000,False
2338,Toyota,Innova,2015,Saudi,Grey,Standard,2.7,Gas,Automatic,Used,230000,Dammam,45000,False
2339,Hyundai,Elantra,2017,Saudi,Another Color,Standard,1.6,Gas,Automatic,Used,91000,Dammam,43500,False
2340,Toyota,Corolla,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,249410,Dammam,43000,False
2341,Kia,Sportage,2016,Saudi,Another Color,Standard,2.0,Gas,Automatic,Used,155000,Dammam,42000,False
2342,Toyota,Land Cruiser,2002,Saudi,White,Semi Full,4.0,Gas,Manual,Used,3000,Dammam,42000,False
2343,Toyota,Corolla,2016,Saudi,Silver,Standard,1.6,Gas,Manual,Used,83000,Dammam,38500,False
2344,Toyota,Corolla,2016,Saudi,Another Color,Standard,1.6,Gas,Automatic,Used,141195,Dammam,37000,False
2345,Hyundai,Azera,2015,Saudi,White,Full,3.0,Gas,Automatic,Used,272783,Dammam,36000,False
2346,Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,Used,81000,Dammam,35500,False
2347,Toyota,Corolla,2015,Saudi,Red,Standard,1.6,Gas,Manual,Used,128333,Dammam,33000,False
2348,Hyundai,Accent,2018,Saudi,Silver,Standard,1.4,Gas,Automatic,Used,63012,Dammam,32000,False
2349,Hyundai,Accent,2018,Saudi,Grey,Standard,1.4,Gas,Automatic,Used,67000,Dammam,32000,False
2350,Hyundai,Accent,2018,Saudi,Silver,Standard,1.4,Gas,Automatic,Used,65700,Dammam,32000,False
2351,Suzuki,APV,2017,Saudi,Yellow,Standard,1.6,Gas,Manual,Used,80000,Dammam,30000,False
2352,Hyundai,Accent,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,212000,Dammam,29500,False
2353,Hyundai,Accent,2017,Saudi,Another Color,Standard,1.4,Gas,Automatic,Used,59933,Dammam,29500,False
2354,Toyota,Yaris,2017,Saudi,Green,Standard,1.5,Gas,Automatic,Used,133000,Dammam,29000,False
2355,Mitsubishi,Pajero,2019,Saudi,Golden,Standard,3.5,Gas,Automatic,Used,8968,Riyadh,81500,False
2356,Toyota,Camry,2019,Saudi,Red,Standard,2.5,Gas,Automatic,Used,105285,Riyadh,81500,False
2357,Hyundai,Sonata,2018,Saudi,Grey,Full,2.4,Gas,Automatic,Used,49271,Riyadh,81500,False
2358,Toyota,Avalon,2016,Saudi,White,Standard,3.5,Gas,Automatic,Used,110864,Riyadh,81500,False
2359,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,Used,112972,Dammam,29000,False
2360,Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,Used,166000,Dammam,28500,False
2361,Daihatsu,Gran Max,2014,Saudi,White,Standard,1.5,Gas,Manual,Used,95000,Dammam,28000,False
2362,Suzuki,APV,2016,Saudi,White,Standard,1.6,Gas,Manual,Used,329000,Dammam,28000,False
2363,Suzuki,APV,2016,Saudi,White,Standard,1.6,Gas,Manual,Used,162000,Dammam,28000,False
2364,Nissan,Sunny,2017,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,76672,Dammam,28000,False
2365,Toyota,Yaris,2015,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,193265,Dammam,26500,False
2366,Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,Used,133300,Dammam,26000,False
2367,Mitsubishi,Attrage,2018,Saudi,White,Standard,1.2,Gas,Automatic,Used,102000,Dammam,24500,False
2368,Nissan,VTC,1998,Saudi,Another Color,Standard,4.0,Gas,Manual,Used,415000,Dammam,21000,False
2369,Toyota,Innova,2015,Saudi,White,Full,2.7,Gas,Automatic,Used,214000,Dammam,Negotiable,True
2370,Land Rover,Range Rover,2016,Saudi,Black,Full,5.0,Gas,Automatic,Used,202000,Dammam,Negotiable,True
2371,Toyota,Land Cruiser,2011,Saudi,White,Standard,4.0,Gas,Manual,Used,220000,Dammam,Negotiable,True
2372,Toyota,Coaster,2014,Saudi,White,Standard,3.0,Gas,Manual,Used,195000,Dammam,75000,False
2373,Ford,Taurus,2017,Saudi,Silver,Standard,3.5,Gas,Automatic,Used,131408,Dammam,69000,False
2374,Ford,Taurus,2017,Saudi,Another Color,Standard,3.5,Gas,Automatic,Used,153889,Dammam,68000,False
2375,Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,Used,174172,Dammam,65000,False
2376,Toyota,Hilux,2016,Gulf Arabic,White,Standard,2.7,Gas,Manual,Used,97173,Dammam,64000,False
2377,Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,Used,166085,Dammam,63000,False
2378,Toyota,Hilux,2016,Gulf Arabic,White,Standard,2.7,Gas,Manual,Used,172632,Dammam,63000,False
2379,Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,Used,165000,Dammam,63000,False
2380,Toyota,Hilux,2016,Gulf Arabic,White,Standard,2.7,Gas,Manual,Used,157051,Dammam,63000,False
2381,Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,Used,213557,Dammam,63000,False
2382,Toyota,Camry,2017,Saudi,Grey,Standard,2.5,Gas,Automatic,Used,102637,Dammam,62500,False
2383,Toyota,Hilux,2016,Gulf Arabic,White,Standard,2.7,Gas,Manual,Used,182774,Dammam,62000,False
2384,Honda,Accord,2017,Saudi,Another Color,Full,2.4,Gas,Automatic,Used,93990,Riyadh,83500,False
2385,Ford,Explorer,2013,Saudi,Black,Full,3.5,Gas,Automatic,Used,14606,Riyadh,83500,False
2386,Toyota,Camry,2020,Gulf Arabic,White,Standard,2.5,Gas,Automatic,Used,4443,Riyadh,84500,False
2387,Dodge,Charger,2018,Saudi,Grey,Standard,3.6,Gas,Automatic,Used,99288,Riyadh,84500,False
2388,Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,Used,220424,Dammam,62000,False
2389,Toyota,Hilux,2016,Saudi,White,Standard,1.5,Gas,Manual,Used,131006,Dammam,58000,False
2390,Hyundai,Sonata,2017,Saudi,Silver,Standard,2.4,Gas,Automatic,Used,109191,Dammam,54000,False
2391,Toyota,Camry,2015,Saudi,White,Standard,2.5,Gas,Automatic,Used,179622,Dammam,48000,False
2392,Toyota,Camry,2015,Saudi,White,Standard,2.5,Gas,Automatic,Used,216902,Dammam,48000,False
2393,Hyundai,Accent,2018,Saudi,Silver,Standard,1.4,Gas,Automatic,Used,64126,Dammam,32000,False
2394,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,Used,112000,Dammam,28500,False
2395,Toyota,Yaris,2016,Saudi,Blue,Standard,1.5,Gas,Automatic,Used,180000,Dammam,28500,False
2396,Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,Used,126000,Dammam,28000,False
2397,Hyundai,Accent,2016,Saudi,White,Standard,1.4,Gas,Automatic,Used,159626,Dammam,27500,False
2398,Hyundai,Accent,2015,Saudi,Silver,Standard,1.4,Gas,Automatic,Used,181802,Dammam,25500,False
2399,Chevrolet,Tahoe,2008,Other,Another Color,Semi Full,,Gas,Automatic,Used,300000,Aseer,35000,False
2400,Toyota,Prado,2003,Gulf Arabic,White,Semi Full,,Gas,Manual,Used,450000,Riyadh,30000,False
2401,Mitsubishi,Pajero,2016,Saudi,White,Standard,,Gas,Automatic,Used,84000,Dammam,42000,False
2402,Suzuki,Vitara,2020,Saudi,Another Color,Full,1.6,Gas,Automatic,Used,5900,Jeddah,77500,False
2403,Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,Used,82000,Riyadh,Negotiable,True
2404,GMC,Yukon,2013,Saudi,Another Color,Full,,Gas,Automatic,Used,206000,Riyadh,90000,False
2405,Nissan,Juke,2014,Saudi,Grey,Semi Full,1.5,Gas,Automatic,Used,225000,Riyadh,26000,False
2406,Dodge,Charger,2016,Other,Black,Full,3.6,Gas,Automatic,Used,101000,Dammam,95000,False
2407,Toyota,Yaris,2018,Saudi,Red,Standard,1.5,Gas,Automatic,Used,195000,Jeddah,31000,False
2408,Land Rover,Range Rover,2019,Other,White,Full,,Gas,Automatic,Used,3100,Dammam,Negotiable,True
2409,Chevrolet,Caprice,2009,Saudi,White,Full,6.2,Gas,Automatic,Used,200,Jeddah,70000,False
2410,Toyota,Hilux,2020,Saudi,White,Full,2.4,Diesel,Manual,Used,24000,Riyadh,120000,False
2411,Toyota,Cressida,1996,Saudi,White,Semi Full,,Gas,Manual,Used,950000,Jeddah,Negotiable,True
2412,Honda,Odyssey,2010,Saudi,Bronze,Full,,Gas,Automatic,Used,260000,Riyadh,33000,False
2413,Dodge,Charger,2016,Saudi,Grey,Semi Full,3.6,Gas,Automatic,Used,157136,Riyadh,84500,False
2414,Kia,Cadenza,2017,Saudi,Another Color,Full,3.3,Gas,Automatic,Used,88331,Riyadh,84500,False
2415,Genesis,G80,2016,Saudi,Black,Semi Full,3.8,Gas,Automatic,Used,165061,Riyadh,85500,False
2416,Hyundai,Sonata,2017,Saudi,White,Full,1.6,Gas,Automatic,Used,240000,Jeddah,45000,False
2417,Ford,Taurus,2013,Saudi,Silver,Standard,3.6,Gas,Automatic,Used,353000,Riyadh,39500,False
2418,Hyundai,Elantra,2016,Saudi,Grey,Standard,2.0,Gas,Automatic,Used,117000,Riyadh,39000,False
2419,Chevrolet,Caprice,2010,Saudi,Silver,Standard,3.6,Gas,Automatic,Used,283000,Riyadh,33000,False
2420,Ford,Expedition,2014,Saudi,White,Standard,5.4,Gas,Automatic,Used,97000,Riyadh,55000,False
2421,Kia,Cerato,2017,Saudi,Grey,Standard,1.6,Gas,Automatic,Used,97000,Riyadh,38500,False
2422,GMC,Yukon,2007,Saudi,Black,Semi Full,5.3,Gas,Automatic,Used,359000,Riyadh,38000,False
2423,Toyota,Yaris,2015,Saudi,Black,Full,1.5,Gas,Automatic,Used,204000,Riyadh,27500,False
2424,Kia,Optima,2017,Saudi,Black,Full,2.0,Gas,Automatic,Used,104000,Riyadh,47500,False
2425,Toyota,Ciocca,2012,Saudi,Navy,Standard,5.7,Gas,Automatic,Used,376000,Riyadh,65000,False
2426,Nissan,X-Trail,2018,Saudi,Brown,Standard,,Gas,Automatic,Used,30000,Riyadh,68000,False
2427,Toyota,Furniture,2015,Saudi,Grey,Full,4.0,Gas,Manual,Used,70000,Riyadh,79000,False
2428,Toyota,Avalon,2015,Saudi,White,Standard,3.5,Gas,Automatic,Used,249000,Riyadh,76000,False
2429,Mazda,6,2017,Saudi,Red,Semi Full,2.5,Gas,Automatic,Used,91000,Riyadh,56000,False
2430,Toyota,Camry,2017,Saudi,Grey,Standard,2.4,Gas,Automatic,Used,209000,Riyadh,57000,False
2431,Ford,Taurus,2014,Saudi,Black,Standard,3.6,Gas,Automatic,Used,322000,Riyadh,47500,False
2432,Kia,Rio,2016,Saudi,Grey,Standard,1.4,Gas,Automatic,Used,270000,Riyadh,25000,False
2433,Mazda,CX9,2014,Saudi,Grey,Semi Full,2.5,Gas,Manual,Used,289000,Riyadh,50000,False
2434,Hyundai,Accent,2017,Saudi,White,Semi Full,1.6,Gas,Automatic,Used,138000,Riyadh,31000,False
2435,Ford,Expedition,2013,Saudi,Black,Standard,5.4,Gas,Automatic,Used,300000,Riyadh,49500,False
2436,Nissan,Sentra,2018,Saudi,Grey,Standard,1.6,Gas,Automatic,Used,143000,Riyadh,38000,False
2437,Toyota,Rav4,2018,Saudi,White,Standard,2.5,Gas,Automatic,Used,56000,Riyadh,71000,False
2438,Toyota,Corolla,2016,Saudi,White,Semi Full,,Gas,Automatic,Used,138000,Riyadh,46000,False
2439,Kia,Cerato,2018,Saudi,White,Standard,1.6,Gas,Automatic,Used,127000,Riyadh,41500,False
2440,Hyundai,Accent,2017,Saudi,White,Semi Full,1.6,Gas,Automatic,Used,103000,Riyadh,31000,False
2441,Hyundai,Kona,2020,Saudi,White,Full,2.0,Gas,Automatic,Used,3109,Riyadh,89000,False
2442,Toyota,Furniture,2019,Saudi,White,Standard,2.7,Gas,Automatic,Used,100665,Riyadh,88500,False
2443,Ford,Expedition,2016,Saudi,Red,Standard,3.5,Gas,Automatic,Used,70263,Riyadh,89000,False
2444,Hyundai,Accent,2017,Saudi,White,Semi Full,1.6,Gas,Automatic,Used,109000,Riyadh,31000,False
2445,Hyundai,Elantra,2017,Saudi,Silver,Standard,2.0,Gas,Automatic,Used,96000,Riyadh,43000,False
2446,Nissan,Sentra,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,188000,Riyadh,32000,False
2447,Toyota,Aurion,2009,Saudi,Black,Full,3.5,Gas,Automatic,Used,373000,Riyadh,33500,False
2448,Toyota,Rav4,2018,Saudi,White,Standard,2.5,Gas,Automatic,Used,153000,Riyadh,66000,False
2449,Toyota,Coaster,2008,Saudi,White,Standard,,Gas,Manual,Used,323000,Riyadh,46000,False
2450,Honda,Accord,2014,Saudi,Another Color,Semi Full,2.4,Gas,Automatic,Used,59000,Riyadh,72000,False
2451,Geely,X7,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,Used,32000,Riyadh,59500,False
2452,Honda,Accord,2014,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,202000,Riyadh,54000,False
2453,Chevrolet,Caprice,2013,Saudi,White,Standard,,Gas,Automatic,Used,220000,Riyadh,Negotiable,True
2454,Hyundai,Elantra,2017,Saudi,Grey,Standard,1.6,Gas,Automatic,Used,156000,Riyadh,40000,False
2455,Chrysler,C200,2016,Saudi,Another Color,Full,2.4,Gas,Automatic,Used,163000,Riyadh,42000,False
2456,Toyota,Camry,2016,Saudi,Another Color,Semi Full,2.4,Gas,Automatic,Used,268000,Riyadh,58000,False
2457,Kia,Optima,2015,Saudi,Red,Standard,2.4,Gas,Automatic,Used,156000,Riyadh,36000,False
2458,Hyundai,Elantra,2017,Saudi,Grey,Standard,1.6,Gas,Automatic,Used,156000,Riyadh,40000,False
